baseMean	log2FoldChange	lfcSE	pvalue	padj
FBGN0038815	2727.84607108501	0.354293475666741	0.0915327711578936	7.01132128416864e-05	0.000295277081417919
FBGN0015569	266.336355754607	0.0663479251964715	0.203587306623797	0.715707387805451	0.83010769641394
FBGN0038960	15.2338162880194	-0.177415703543557	0.42033030512217	0.298829676308491	0.455316116904878
FBGN0067317	4.27921586410493	0.0557996872825374	0.407919830471031	0.58990659920481	NA
FBGN0039544	3051.61605527434	0.0219439394339464	0.0762326261892052	0.77182567652279	0.867285148638681
FBGN0038356	2.5113996461422	0.0314076868100459	0.41061019558135	0.685118891222489	NA
FBGN0051437	20.6636346755939	0.305379328913308	0.491406122271793	0.134446823096914	0.24683663543975
FBGN0028400	18.9655798835085	-0.0810036976203222	0.389798244683192	0.601776239775633	0.742481408882592
FBGN0039233	1731.18535784187	-0.363481759256508	0.0972446700720401	0.000116189037890994	0.000470363019542513
FBGN0288631	4588.6204631039	-0.129781155838447	0.0760358364971573	0.0821141592787984	0.164669587415353
FBGN0039225	50.5675781127687	-0.163335498652736	0.34978250673569	0.4390789537325	0.60114944423798
FBGN0051327	37.2996297608134	0.00674474218221894	0.337212098529341	0.975320759915701	0.986169367548803
FBGN0261290	6.11112150138306	0.0600657915713532	0.40301419559477	0.618762641874525	NA
FBGN0002609	1798.2764368158	0.936864152365294	0.0965167301724995	4.50945173303776e-23	1.21659926684983e-21
FBGN0051013	21.5744880490845	-0.0923515318676071	0.383217550340373	0.584217888690733	0.728790945943527
FBGN0037898	254.425583722515	-1.74966202210203	0.336159830558555	1.3518802801096e-08	9.88368960515242e-08
FBGN0051206	19.939472419669	0.0293592299495561	0.386462145045221	0.8444809465216	0.913728066124341
FBGN0038037	429.190522074056	-0.472003219704498	0.183016894478221	0.00429596412217471	0.0126339599938981
FBGN0037449	12.9624757334774	-0.153574460888478	0.415376990932348	0.337493279440448	NA
FBGN0002924	11477.7742430375	0.283634197215479	0.0603852380311432	2.01536755725247e-06	1.08388485425843e-05
FBGN0037623	860.252044663814	0.267980054057374	0.127553435641614	0.0269207524421502	0.0646064330377181
FBGN0038989	3972.6380675813	-0.108419986282106	0.0820150029305444	0.176998309800841	0.308171727698995
FBGN0038526	7.64779391764354	-0.0605813334370511	0.40636152082573	0.581703415722946	NA
FBGN0038203	20.7432494744403	-0.198311148560131	0.444565987433961	0.210744295532078	0.351944810890754
FBGN0037608	1765.65282179762	0.0381566750117951	0.103882395581114	0.705586396408304	0.82202782097523
FBGN0260713	12.8467334944612	0.10008163060233	0.405798737391218	0.473287063444168	NA
FBGN0037483	67.4972250035332	0.0550583888036947	0.302956570376899	0.794331430628608	0.883247981057914
FBGN0028476	5468.72082008018	0.47154935381726	0.065621009362475	3.35857698139935e-13	4.13720527837329e-12
FBGN0038046	4156.64504928407	0.0330269798862297	0.079339368748084	0.674255964415279	0.798559748456802
FBGN0051202	49.0815655000869	-0.0710562635405182	0.340935122210738	0.719934095855219	0.83249849719932
FBGN0039147	31.3975204946923	-0.129025288786011	0.37921032802009	0.488647770011667	0.645298037543846
FBGN0038349	1426.27464708127	0.238437929159801	0.116317215876216	0.0325053659379344	0.0759935253711717
FBGN0010441	2129.20355562914	-0.0751645382248808	0.113432239333812	0.48995386195956	0.646143911955215
FBGN0039402	1773.87475780334	-0.284833609211856	0.0933030177135808	0.00167929326390056	0.00540316838802048
FBGN0037715	230.209372255824	-0.378220236810616	0.236427944213214	0.0563646239613775	0.121015995364863
FBGN0010399	60.3501584856285	0.18972547630964	0.349212294670158	0.3823373051656	0.544848437479013
FBGN0267975	3346.23684609098	-0.120442406483731	0.10466816618846	0.233547693567251	0.380678434572177
FBGN0015331	3812.82493055901	0.212489223076843	0.0769521492853913	0.00495429788178239	0.0144151254570443
FBGN0027948	34761.4149386476	0.302309034070326	0.0470244183474868	9.04598151766107e-11	8.70732542566823e-10
FBGN0011655	5606.96196190865	0.404426618151887	0.0698773359581995	4.25113753593617e-09	3.2746865751015e-08
FBGN0266758	480.988580431495	-0.464200430362632	0.167339777143053	0.00250550553913774	0.00775121807841454
FBGN0004781	25.5964972699463	-0.033601692517095	0.369768018343525	0.842037895252556	0.91200105277682
FBGN0085346	438.36811674927	-0.628347383184985	0.239559658864954	0.00233168510324287	0.00726628440660799
FBGN0039075	113.34862520405	0.234022338083795	0.312080730037634	0.292250134948151	0.44820266892969
FBGN0000274	22.2667447963539	-0.189087901545931	0.40491591096764	0.322874586459154	0.481609035973401
FBGN0039448	5.94804188525081	0.0222386057433147	0.405711826773519	0.816759234210904	NA
FBGN0003356	102.841357438651	0.16507244158362	0.364301479669314	0.426896454459427	0.58878206541488
FBGN0039094	75.6701247250404	0.261410439335335	0.323887547045102	0.247575470441914	0.396516455917955
FBGN0010044	4.22035985361784	-0.0172375193211847	0.407754789102516	0.8346504392194	NA
FBGN0051223	1156.84611425333	-0.489587890460356	0.137550971946835	0.000162285953341422	0.000637877038903204
FBGN0263490	15657.7107101787	0.551769402834987	0.0490228812354202	8.81510080856129e-30	3.67072295626069e-28
FBGN0250910	73.6961654041943	-0.165609164767619	0.307095478653425	0.440830211841218	0.602410404216812
FBGN0262617	5770.98536673423	0.338338118983226	0.0627834652557189	4.83953114207729e-08	3.29311612882737e-07
FBGN0038360	1739.94706070219	-0.169432856725483	0.0922660777593543	0.0591302329768048	0.125965480556519
