Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBGN0053099	45.1179649051376	-1.01162102152389	0.714135624949165	-1.41656708639328	0.156609537161759	0.515702312181018
FBGN0039471	28.9092724495123	3.04086438458797	1.96300722884341	1.54908465944856	0.121361370108367	0.457135721507126
FBGN0027598	904.509197290979	0.152889018733118	0.169779383217184	0.900515809611231	0.36784581575229	0.718834860064173
FBGN0083963	4.03849813758538	0.168726797624547	2.17563134268932	0.077553027626446	0.93818360830885	NA
FBGN0286828	469.813534024555	-0.634715279811375	0.190918705240253	-3.32453165871122	0.000885671772635674	0.0249699222886369
FBGN0051549	430.800181251055	-0.396566802569901	0.216374879933811	-1.8327765343704	0.0668358101742679	0.344913278728468
FBGN0039427	215.990161969322	-0.116597219602959	0.260344945218196	-0.447856667642379	0.654256643137142	0.882603837279845
FBGN0004652	2196.93838792205	0.560068325042941	0.352573652400786	1.58851440324385	0.112170066727818	0.444417026445729
FBGN0039836	56.2717823551788	0.561221940750261	0.621903161498356	0.902426576186082	0.366830308775139	0.717624319898906
FBGN0039676	1.77301079615236	-1.50796481841404	2.37405249460323	-0.635185962333179	0.525307137506167	NA
FBGN0067628	85.983831811518	1.15406336628949	0.484575155936405	2.38159829729478	0.0172376895667017	0.171756549544125
FBGN0039611	8.21537037748719	2.0644833478967	1.6085073236059	1.28347774212716	0.199324752628444	0.566795960561819
FBGN0038750	2.50093727762988	1.04630168358256	2.32212533494113	0.450579332579	0.652292765015585	NA
FBGN0026207	1400.76364007678	0.17116639730392	0.133106668877195	1.28593404633873	0.198466080345026	0.565848235997558
FBGN0041225	2.49544697808115	-0.690839259080511	2.43432076524698	-0.283791384004573	0.776570257756759	NA
FBGN0039551	1.04930758801885	-0.444518106827771	2.5138442591233	-0.176828021550864	0.859643477864291	NA
FBGN0038115	153.833381368363	-0.0140517885492077	0.367181761186088	-0.0382692988448471	0.969472968819899	0.994535323973284
FBGN0051343	2.91239454101155	0.0889011695425105	2.32980750232833	0.0381581609011327	0.969561579347142	NA
FBGN0039710	667.327179346623	-0.17951458904861	0.140662484320417	-1.27620800895064	0.201881998244651	0.568921621352633
FBGN0261262	9.64290012568423	0.0741905411650501	1.80390925329887	0.0411276459884971	0.967194134932846	0.993745508739338
FBGN0028471	690.32031463287	0.0903077003949206	0.158911066926627	0.568290819144884	0.56983751196815	0.844048393789461
FBGN0028984	2314.69447337159	-0.0835491377007286	0.106414176475	-0.785131647571004	0.432376386082708	0.76121170900257
FBGN0263750	158.720374983126	-0.914483388586439	1.67442245926208	-0.546148544250568	0.584963833097916	0.852716120319188
